address,b_mianji,chaoxiang,dianti,display_total_price,gongnuan,huxing,huxing_jiegou,jianzhu_jiegou,jianzhu_leixing,louceng,niandai,sold_date,sold_total_price,t_mianji,traffic,unit_price,zhuangxiu 
龙锦苑四区,66.24㎡          ,南 北   ,无           ,355挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,2003 ,2019.01.13 成交,342万,59.06㎡         ,近地铁,51631元/平,精装     
安苑北里,68.36㎡          ,东 南   ,有           ,540挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共25层)          ,1990 ,2019.01.13 成交,524万,暂无数据         ,近地铁,76654元/平,精装     
巧克力城,53.73㎡          ,南 北   ,无           ,290挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,复式              ,钢混结构  ,板楼       ,顶层(共4层)          ,2004 ,2019.01.13 成交,284.8万,46.57㎡         ,,53006元/平,简装     
幸福东区,41.78㎡          ,南 北   ,无           ,212挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1992 ,2019.01.13 成交,205万,暂无数据         ,近地铁,49067元/平,其他     
CBD传奇,87.03㎡          ,南 北   ,有           ,669挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,顶层(共18层)          ,2007 ,2019.01.13 成交,616.6万,62.64㎡         ,近地铁,70850元/平,精装     
复兴门北大街,41.9㎡          ,东   ,有           ,550挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,塔楼       ,中楼层(共20层)          ,1989 ,2019.01.13 成交,530万,暂无数据         ,近地铁,126492元/平,简装     
银领国际,161.44㎡          ,东南   ,有           ,1050挂牌价格（万）,集中供暖        ,3室2厅1厨3卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共26层)          ,2004 ,2019.01.13 成交,1035万,131.46㎡         ,近地铁,64111元/平,精装     
玉带河西街8号院,51.42㎡          ,南   ,无           ,252挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1997 ,2019.01.13 成交,251万,暂无数据         ,暂无数据,48814元/平,简装     
珠江罗马嘉园东区,82.42㎡          ,西南   ,有           ,619挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共11层)          ,2008 ,2019.01.13 成交,596万,66.29㎡         ,近地铁,72313元/平,精装     
老山西里,49.76㎡          ,南 北   ,无           ,258挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1982 ,2019.01.13 成交,248万,35㎡         ,近地铁,49840元/平,简装     
城建小区,80.04㎡          ,东 西北 北 东北   ,有           ,665挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,1985 ,2019.01.13 成交,650万,暂无数据         ,近地铁,81210元/平,简装     
地杰长安驿,43.76㎡          ,东   ,有           ,360挂牌价格（万）,集中供暖        ,1室0厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共30层)          ,2009 ,2019.01.13 成交,355万,34.79㎡         ,近地铁,81125元/平,精装     
东兴二区,92.1㎡          ,南 北   ,无           ,315挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,1996 ,2019.01.13 成交,308万,暂无数据         ,近地铁,33442元/平,简装     
望陶园小区,93.9㎡          ,南   ,有           ,630挂牌价格（万）,集中供暖        ,2室2厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,2001 ,2019.01.13 成交,615万,76.19㎡         ,近地铁,65496元/平,精装     
望都新地,89.55㎡          ,南 北   ,无           ,390挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,2008 ,2019.01.13 成交,380万,80.26㎡         ,暂无数据,42435元/平,精装     
砖角楼南里,52.47㎡          ,南   ,有           ,395挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共14层)          ,1983 ,2019.01.13 成交,383万,暂无数据         ,近地铁,72995元/平,其他     
旧宫新苑南区,62㎡          ,东南   ,有           ,240挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,暂无数据              ,钢混结构  ,板楼       ,中楼层(共18层)          ,2012 ,2019.01.13 成交,220万,暂无数据         ,,35484元/平,其他     
大屯里小区,85.12㎡          ,东南   ,有           ,550挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,顶层(共28层)          ,2003 ,2019.01.13 成交,538万,71.66㎡         ,近地铁,63205元/平,简装     
安华西里社区,52.31㎡          ,南 北   ,无           ,460挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,砖混结构  ,板楼       ,底层(共6层)          ,1984 ,2019.01.13 成交,452万,52.31㎡         ,近地铁,86408元/平,精装     
定慧西里,71.8㎡          ,南   ,有           ,530挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共16层)          ,1989 ,2019.01.13 成交,520万,暂无数据         ,暂无数据,72424元/平,精装     
徜徉嘉园5号院,127.61㎡          ,南 北   ,有           ,578挂牌价格（万）,集中供暖        ,3室1厅1厨2卫        ,平层              ,钢混结构  ,板楼       ,低楼层(共9层)          ,2012 ,2019.01.13 成交,570万,106.67㎡         ,近地铁,44668元/平,精装     
国瑞城中区,77.67㎡          ,南 北   ,有           ,759挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,高楼层(共16层)          ,2006 ,2019.01.13 成交,738万,61.76㎡         ,近地铁,95018元/平,精装     
珠江骏景中区,152.31㎡          ,南   ,有           ,830挂牌价格（万）,集中供暖        ,3室1厅1厨2卫        ,暂无数据              ,钢混结构  ,板塔结合       ,高楼层(共24层)          ,2002 ,2019.01.13 成交,790万,120.48㎡         ,近地铁,51868元/平,其他     
前进花园石门苑,110.17㎡          ,南 北   ,无           ,440挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,2004 ,2019.01.13 成交,410万,95.76㎡         ,暂无数据,37216元/平,精装     
石园南区,67.22㎡          ,南 北   ,无           ,259挂牌价格（万）,集中供暖        ,1室2厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1993 ,2019.01.13 成交,245万,暂无数据         ,暂无数据,36448元/平,精装     
富力城A区,101.43㎡          ,西南   ,有           ,990挂牌价格（万）,集中供暖        ,2室1厅1厨2卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共28层)          ,2004 ,2019.01.13 成交,972万,83.8㎡         ,近地铁,95830元/平,精装     
李村东里,40.85㎡          ,南   ,无           ,340挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,1980 ,2019.01.13 成交,321万,暂无数据         ,近地铁,78581元/平,简装     
砖角楼南里,41.61㎡          ,南   ,无           ,308挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,砖混结构  ,板楼       ,中楼层(共6层)          ,1990 ,2019.01.13 成交,302万,32㎡         ,近地铁,72579元/平,精装     
晓月新城,89.21㎡          ,南   ,有           ,369挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共24层)          ,2007 ,2019.01.13 成交,360万,71.75㎡         ,暂无数据,40355元/平,精装     
翠成馨园,64.69㎡          ,南 北   ,有           ,375挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,中楼层(共11层)          ,2007 ,2019.01.13 成交,353万,54.11㎡         ,近地铁,54568元/平,简装     
葛布店东里,54.17㎡          ,南 北   ,无           ,253挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1987 ,2019.01.13 成交,246万,暂无数据         ,近地铁,45413元/平,毛坯     
地铁古城家园,104㎡          ,东北   ,有           ,450挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共24层)          ,2000 ,2019.01.13 成交,420万,81.31㎡         ,暂无数据,40385元/平,精装     
朝阳旺角,107.91㎡          ,西南   ,有           ,450挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共12层)          ,2007 ,2019.01.13 成交,435万,85.78㎡         ,近地铁,40312元/平,精装     
西坝河东里,78.71㎡          ,东南   ,有           ,615挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共24层)          ,1987 ,2019.01.13 成交,606万,暂无数据         ,,76992元/平,精装     
丽都壹号,118.55㎡          ,南 北   ,有           ,940挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共22层)          ,2013 ,2019.01.13 成交,936万,94.69㎡         ,暂无数据,78955元/平,精装     
双裕花园西区,134.31㎡          ,南 北   ,无           ,540挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,2001 ,2019.01.13 成交,493万,123.97㎡         ,暂无数据,36707元/平,精装     
宝盛里,69.52㎡          ,南 北   ,无           ,468挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,2000 ,2019.01.13 成交,445万,暂无数据         ,,64011元/平,简装     
三槐家园,81.18㎡          ,南 北   ,有           ,305挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,顶层(共10层)          ,2011 ,2019.01.13 成交,292万,67.35㎡         ,近地铁,35970元/平,简装     
远洋山水,110.76㎡          ,南 北   ,有           ,725挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,低楼层(共24层)          ,2007 ,2019.01.13 成交,660万,85.84㎡         ,暂无数据,59589元/平,精装     
皓月园,107.66㎡          ,南 北   ,无           ,459挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,2005 ,2019.01.13 成交,440万,97㎡         ,暂无数据,40870元/平,其他     
老山东里,62.97㎡          ,东南   ,有           ,310挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,顶层(共16层)          ,1986 ,2019.01.13 成交,297万,41.91㎡         ,近地铁,47166元/平,其他     
青年工社,54㎡          ,西   ,有           ,260挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,暂无数据              ,钢混结构  ,塔楼       ,高楼层(共12层)          ,2010 ,2019.01.13 成交,230万,暂无数据         ,近地铁,42593元/平,简装     
百子湾家园二区,98.6㎡          ,南 北   ,有           ,590挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,高楼层(共24层)          ,2006 ,2019.01.13 成交,555万,79.48㎡         ,暂无数据,56289元/平,简装     
运河湾,79.49㎡          ,南   ,有           ,500挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,顶层(共25层)          ,2011 ,2019.01.13 成交,450万,暂无数据         ,近地铁,56611元/平,其他     
展春园,66.7㎡          ,南 北   ,无           ,568挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,1985 ,2019.01.13 成交,558万,53㎡         ,近地铁,83659元/平,精装     
东直门南大街,84.28㎡          ,西南   ,有           ,740挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板塔结合       ,低楼层(共18层)          ,1991 ,2019.01.13 成交,720万,暂无数据         ,近地铁,85430元/平,简装     
